office,district,candidate,party,precinct,votes,absentee_votes
U.S. House,2,Rhue R. Reis,R,Providence 2850,62,2
U.S. House,2,Rhue R. Reis,R,Providence 2851,157,11
U.S. House,2,Rhue R. Reis,R,Providence 2852,24,1
U.S. House,2,Rhue R. Reis,R,Providence 2853,29,2
U.S. House,2,Rhue R. Reis,R,Providence 2854,221,14
U.S. House,2,Rhue R. Reis,R,Providence 2855,125,7
U.S. House,2,Rhue R. Reis,R,Providence 2856,7,0
U.S. House,2,Rhue R. Reis,R,Providence 2857,3,0
U.S. House,2,Rhue R. Reis,R,Providence 2858,27,1
U.S. House,2,Rhue R. Reis,R,Providence 2859,13,2
U.S. House,2,Rhue R. Reis,R,Providence 2860,10,0
U.S. House,2,Rhue R. Reis,R,Providence 2861,119,4
U.S. House,2,Rhue R. Reis,R,Providence 2862,130,6
U.S. House,2,Rhue R. Reis,R,Providence 2863,54,4
U.S. House,2,Rhue R. Reis,R,Providence 2864,24,0
U.S. House,2,Rhue R. Reis,R,Providence 2865,11,0
U.S. House,2,Rhue R. Reis,R,Providence 2866,49,1
U.S. House,2,Rhue R. Reis,R,Providence 2867,5,0
U.S. House,2,Rhue R. Reis,R,Providence 2868,39,2
U.S. House,2,Rhue R. Reis,R,Providence 2869,9,1
U.S. House,2,Rhue R. Reis,R,Providence 2870,68,1
U.S. House,2,Rhue R. Reis,R,Providence 2871,43,2
U.S. House,2,Rhue R. Reis,R,Providence 2872,9,1
U.S. House,2,Rhue R. Reis,R,Providence 2873,6,0
U.S. House,2,Rhue R. Reis,R,Providence 2874,151,2
U.S. House,2,Rhue R. Reis,R,Providence 2875,88,3
U.S. House,2,Rhue R. Reis,R,Providence 2876,59,2
U.S. House,2,Rhue R. Reis,R,Providence 2877,29,1
U.S. House,2,Rhue R. Reis,R,Providence 2878,8,1
U.S. House,2,Rhue R. Reis,R,Providence Limited 2,0,0
U.S. House,2,Rhue R. Reis,R,Richmond 2901,876,65
U.S. House,2,Rhue R. Reis,R,Richmond 2902,857,50
U.S. House,2,Rhue R. Reis,R,Richmond Limited,0,0
U.S. House,2,Rhue R. Reis,R,Scituate 3001,823,62
U.S. House,2,Rhue R. Reis,R,Scituate 3002,755,42
U.S. House,2,Rhue R. Reis,R,Scituate 3003,784,54
U.S. House,2,Rhue R. Reis,R,Scituate Limited,1,1
U.S. House,2,Rhue R. Reis,R,South Kingstown 3201,200,13
U.S. House,2,Rhue R. Reis,R,South Kingstown 3202,394,78
U.S. House,2,Rhue R. Reis,R,South Kingstown 3203,394,53
U.S. House,2,Rhue R. Reis,R,South Kingstown 3204,224,19
U.S. House,2,Rhue R. Reis,R,South Kingstown 3205,316,39
U.S. House,2,Rhue R. Reis,R,South Kingstown 3206,323,25
U.S. House,2,Rhue R. Reis,R,South Kingstown 3207,438,34
U.S. House,2,Rhue R. Reis,R,South Kingstown 3208,544,64
U.S. House,2,Rhue R. Reis,R,South Kingstown 3209,221,14
U.S. House,2,Rhue R. Reis,R,South Kingstown 3210,355,29
U.S. House,2,Rhue R. Reis,R,South Kingstown Limited,0,0
U.S. House,2,Rhue R. Reis,R,Warwick 3501,556,38
U.S. House,2,Rhue R. Reis,R,Warwick 3502,478,30
U.S. House,2,Rhue R. Reis,R,Warwick 3503,220,5
U.S. House,2,Rhue R. Reis,R,Warwick 3504,330,17
U.S. House,2,Rhue R. Reis,R,Warwick 3505,167,6
U.S. House,2,Rhue R. Reis,R,Warwick 3506,183,1
U.S. House,2,Rhue R. Reis,R,Warwick 3507,79,11
U.S. House,2,Rhue R. Reis,R,Warwick 3508,359,19
U.S. House,2,Rhue R. Reis,R,Warwick 3509,97,5
U.S. House,2,Rhue R. Reis,R,Warwick 3510,292,15
U.S. House,2,Rhue R. Reis,R,Warwick 3511,420,32
U.S. House,2,Rhue R. Reis,R,Warwick 3512,285,7
U.S. House,2,Rhue R. Reis,R,Warwick 3513,450,43
U.S. House,2,Rhue R. Reis,R,Warwick 3514,557,28
U.S. House,2,Rhue R. Reis,R,Warwick 3515,487,25
U.S. House,2,Rhue R. Reis,R,Warwick 3516,130,9
U.S. House,2,Rhue R. Reis,R,Warwick 3517,172,10
U.S. House,2,Rhue R. Reis,R,Warwick 3518,616,23
U.S. House,2,Rhue R. Reis,R,Warwick 3519,573,33
U.S. House,2,Rhue R. Reis,R,Warwick 3520,343,12
U.S. House,2,Rhue R. Reis,R,Warwick 3521,362,20
U.S. House,2,Rhue R. Reis,R,Warwick 3522,266,8
U.S. House,2,Rhue R. Reis,R,Warwick 3523,524,36
U.S. House,2,Rhue R. Reis,R,Warwick 3524,347,22
U.S. House,2,Rhue R. Reis,R,Warwick 3525,409,40
U.S. House,2,Rhue R. Reis,R,Warwick 3526,143,19
U.S. House,2,Rhue R. Reis,R,Warwick 3527,399,28
U.S. House,2,Rhue R. Reis,R,Warwick 3528,179,9
U.S. House,2,Rhue R. Reis,R,Warwick 3529,395,36
U.S. House,2,Rhue R. Reis,R,Warwick 3530,543,32
U.S. House,2,Rhue R. Reis,R,Warwick 3531,700,57
U.S. House,2,Rhue R. Reis,R,Warwick 3532,216,12
U.S. House,2,Rhue R. Reis,R,Warwick 3533,244,23
U.S. House,2,Rhue R. Reis,R,Warwick Limited,0,0
U.S. House,2,Rhue R. Reis,R,Westerly 3601,261,62
U.S. House,2,Rhue R. Reis,R,Westerly 3602,437,93
U.S. House,2,Rhue R. Reis,R,Westerly 3603,470,137
U.S. House,2,Rhue R. Reis,R,Westerly 3604,628,262
U.S. House,2,Rhue R. Reis,R,Westerly 3605,579,199
U.S. House,2,Rhue R. Reis,R,Westerly 3606,410,86
U.S. House,2,Rhue R. Reis,R,Westerly 3607,375,80
U.S. House,2,Rhue R. Reis,R,Westerly Limited,0,0
U.S. House,2,Rhue R. Reis,R,West Greenwich 3701,489,44
U.S. House,2,Rhue R. Reis,R,West Greenwich 3702,316,24
U.S. House,2,Rhue R. Reis,R,West Greenwich 3703,346,28
U.S. House,2,Rhue R. Reis,R,West Greenwich 3704,334,23
U.S. House,2,Rhue R. Reis,R,West Greenwich Limited,4,0
U.S. House,2,Rhue R. Reis,R,West Warwick 3801,345,10
U.S. House,2,Rhue R. Reis,R,West Warwick 3802,193,7
U.S. House,2,Rhue R. Reis,R,West Warwick 3803,145,5
U.S. House,2,Rhue R. Reis,R,West Warwick 3804,625,29
U.S. House,2,Rhue R. Reis,R,West Warwick 3805,220,11
U.S. House,2,Rhue R. Reis,R,West Warwick 3806,225,11
U.S. House,2,Rhue R. Reis,R,West Warwick 3807,511,29
U.S. House,2,Rhue R. Reis,R,West Warwick 3808,522,30
U.S. House,2,Rhue R. Reis,R,West Warwick 3809,388,15
U.S. House,2,Rhue R. Reis,R,West Warwick 3810,257,9
U.S. House,2,Rhue R. Reis,R,West Warwick Limited,3,0
U.S. House,2,Rhue R. Reis,R,Federal Precinct #2,13,13
U.S. House,2,James R. Langevin,D,Burrillville 0301,581,71
U.S. House,2,James R. Langevin,D,Burrillville 0302,603,44
U.S. House,2,James R. Langevin,D,Burrillville 0303,716,51
U.S. House,2,James R. Langevin,D,Burrillville 0304,478,39
U.S. House,2,James R. Langevin,D,Burrillville 0305,502,23
U.S. House,2,James R. Langevin,D,Burrillville 0306,521,29
U.S. House,2,James R. Langevin,D,Burrillville Limited,0,0
U.S. House,2,James R. Langevin,D,Charlestown 0501,600,35
U.S. House,2,James R. Langevin,D,Charlestown 0502,629,51
U.S. House,2,James R. Langevin,D,Charlestown 0503,570,59
U.S. House,2,James R. Langevin,D,Charlestown 0504,433,58
U.S. House,2,James R. Langevin,D,Charlestown Limited,0,0
U.S. House,2,James R. Langevin,D,Coventry 0601,471,29
U.S. House,2,James R. Langevin,D,Coventry 0602,154,4
U.S. House,2,James R. Langevin,D,Coventry 0603,820,68
U.S. House,2,James R. Langevin,D,Coventry 0604,528,34
U.S. House,2,James R. Langevin,D,Coventry 0605,510,30
U.S. House,2,James R. Langevin,D,Coventry 0606,282,12
U.S. House,2,James R. Langevin,D,Coventry 0607,764,37
U.S. House,2,James R. Langevin,D,Coventry 0608,693,28
U.S. House,2,James R. Langevin,D,Coventry 0609,512,29
U.S. House,2,James R. Langevin,D,Coventry 0610,335,18
U.S. House,2,James R. Langevin,D,Coventry 0611,512,30
U.S. House,2,James R. Langevin,D,Coventry 0612,574,44
U.S. House,2,James R. Langevin,D,Coventry 0613,463,41
U.S. House,2,James R. Langevin,D,Coventry 0614,266,51
U.S. House,2,James R. Langevin,D,Coventry 0615,557,44
U.S. House,2,James R. Langevin,D,Coventry 0616,672,40
U.S. House,2,James R. Langevin,D,Coventry 0617,420,24
U.S. House,2,James R. Langevin,D,Coventry 0618,242,24
U.S. House,2,James R. Langevin,D,Coventry Limited,2,0
U.S. House,2,James R. Langevin,D,Cranston 0701,972,57
U.S. House,2,James R. Langevin,D,Cranston 0702,727,43
U.S. House,2,James R. Langevin,D,Cranston 0703,495,33
U.S. House,2,James R. Langevin,D,Cranston 0704,195,22
U.S. House,2,James R. Langevin,D,Cranston 0705,197,2
U.S. House,2,James R. Langevin,D,Cranston 0706,925,105
U.S. House,2,James R. Langevin,D,Cranston 0707,865,112
U.S. House,2,James R. Langevin,D,Cranston 0708,995,73
U.S. House,2,James R. Langevin,D,Cranston 0709,1211,113
U.S. House,2,James R. Langevin,D,Cranston 0710,796,54
U.S. House,2,James R. Langevin,D,Cranston 0711,731,51
U.S. House,2,James R. Langevin,D,Cranston 0712,876,95
U.S. House,2,James R. Langevin,D,Cranston 0713,833,77
U.S. House,2,James R. Langevin,D,Cranston 0714,196,7
U.S. House,2,James R. Langevin,D,Cranston 0715,584,27
U.S. House,2,James R. Langevin,D,Cranston 0716,775,68
U.S. House,2,James R. Langevin,D,Cranston 0717,375,18
U.S. House,2,James R. Langevin,D,Cranston 0718,421,29
U.S. House,2,James R. Langevin,D,Cranston 0719,712,58
U.S. House,2,James R. Langevin,D,Cranston 0720,246,32
U.S. House,2,James R. Langevin,D,Cranston 0721,899,50
U.S. House,2,James R. Langevin,D,Cranston 0722,523,27
U.S. House,2,James R. Langevin,D,Cranston 0723,1258,76
U.S. House,2,James R. Langevin,D,Cranston 0724,991,103
U.S. House,2,James R. Langevin,D,Cranston 0725,1239,90
U.S. House,2,James R. Langevin,D,Cranston 0726,685,38
U.S. House,2,James R. Langevin,D,Cranston 0727,499,36
U.S. House,2,James R. Langevin,D,Cranston 0728,8,6
U.S. House,2,James R. Langevin,D,Cranston 0730,1093,85
U.S. House,2,James R. Langevin,D,Cranston 0731,908,60
U.S. House,2,James R. Langevin,D,Cranston Limited,2,1
U.S. House,2,James R. Langevin,D,East Greenwich 0901,245,26
U.S. House,2,James R. Langevin,D,East Greenwich 0902,944,108
U.S. House,2,James R. Langevin,D,East Greenwich 0903,940,108
U.S. House,2,James R. Langevin,D,East Greenwich 0904,987,128
U.S. House,2,James R. Langevin,D,East Greenwich 0905,951,106
U.S. House,2,James R. Langevin,D,East Greenwich Limited,3,1
U.S. House,2,James R. Langevin,D,Exeter 1101,517,34
U.S. House,2,James R. Langevin,D,Exeter 1102,441,43
U.S. House,2,James R. Langevin,D,Exeter 1103,625,44
U.S. House,2,James R. Langevin,D,Exeter Limited,0,0
U.S. House,2,James R. Langevin,D,Foster 1201,608,43
U.S. House,2,James R. Langevin,D,Foster 1202,504,29
U.S. House,2,James R. Langevin,D,Foster Limited,0,0
U.S. House,2,James R. Langevin,D,Glocester 1301,782,59
U.S. House,2,James R. Langevin,D,Glocester 1302,849,58
U.S. House,2,James R. Langevin,D,Glocester 1303,169,14
U.S. House,2,James R. Langevin,D,Glocester 1304,569,42
U.S. House,2,James R. Langevin,D,Glocester Limited,0,0
U.S. House,2,James R. Langevin,D,Hopkinton 1401,866,102
U.S. House,2,James R. Langevin,D,Hopkinton 1402,792,90
U.S. House,2,James R. Langevin,D,Hopkinton 1403,328,30
U.S. House,2,James R. Langevin,D,Hopkinton Limited,1,0
U.S. House,2,James R. Langevin,D,Johnston 1601,549,24
U.S. House,2,James R. Langevin,D,Johnston 1602,643,39
U.S. House,2,James R. Langevin,D,Johnston 1603,719,62
U.S. House,2,James R. Langevin,D,Johnston 1604,690,69
U.S. House,2,James R. Langevin,D,Johnston 1605,628,41
U.S. House,2,James R. Langevin,D,Johnston 1606,132,1
U.S. House,2,James R. Langevin,D,Johnston 1607,204,18
U.S. House,2,James R. Langevin,D,Johnston 1608,789,32
U.S. House,2,James R. Langevin,D,Johnston 1609,592,65
U.S. House,2,James R. Langevin,D,Johnston 1610,841,38
U.S. House,2,James R. Langevin,D,Johnston 1611,469,23
U.S. House,2,James R. Langevin,D,Johnston 1612,504,37
U.S. House,2,James R. Langevin,D,Johnston 1613,546,30
U.S. House,2,James R. Langevin,D,Johnston Limited,0,0
U.S. House,2,James R. Langevin,D,Narragansett 2001,113,18
U.S. House,2,James R. Langevin,D,Narragansett 2002,1085,103
U.S. House,2,James R. Langevin,D,Narragansett 2003,1088,109
U.S. House,2,James R. Langevin,D,Narragansett 2004,1045,133
U.S. House,2,James R. Langevin,D,Narragansett 2005,960,125
U.S. House,2,James R. Langevin,D,Narragansett Limited,0,0
U.S. House,2,James R. Langevin,D,New Shoreham 2201,640,125
U.S. House,2,James R. Langevin,D,New Shoreham Limited,0,0
U.S. House,2,James R. Langevin,D,North Kingstown 2301,686,83
U.S. House,2,James R. Langevin,D,North Kingstown 2302,937,96
U.S. House,2,James R. Langevin,D,North Kingstown 2303,969,119
U.S. House,2,James R. Langevin,D,North Kingstown 2304,1001,112
U.S. House,2,James R. Langevin,D,North Kingstown 2305,559,47
U.S. House,2,James R. Langevin,D,North Kingstown 2306,550,54
U.S. House,2,James R. Langevin,D,North Kingstown 2307,1166,144
U.S. House,2,James R. Langevin,D,North Kingstown 2308,1073,148
U.S. House,2,James R. Langevin,D,North Kingstown 2309,1134,110
U.S. House,2,James R. Langevin,D,North Kingstown Limited,0,0
U.S. House,2,James R. Langevin,D,Providence 2835,151,29
U.S. House,2,James R. Langevin,D,Providence 2836,9,0
U.S. House,2,James R. Langevin,D,Providence 2837,360,27
U.S. House,2,James R. Langevin,D,Providence 2838,201,28
U.S. House,2,James R. Langevin,D,Providence 2839,365,36
U.S. House,2,James R. Langevin,D,Providence 2840,297,26
U.S. House,2,James R. Langevin,D,Providence 2841,250,9
U.S. House,2,James R. Langevin,D,Providence 2842,159,9
U.S. House,2,James R. Langevin,D,Providence 2843,212,14
U.S. House,2,James R. Langevin,D,Providence 2844,703,86
U.S. House,2,James R. Langevin,D,Providence 2845,387,19
U.S. House,2,James R. Langevin,D,Providence 2846,453,31
U.S. House,2,James R. Langevin,D,Providence 2847,339,4
U.S. House,2,James R. Langevin,D,Providence 2848,76,4
U.S. House,2,James R. Langevin,D,Providence 2849,701,66
U.S. House,2,James R. Langevin,D,Providence 2850,361,5
U.S. House,2,James R. Langevin,D,Providence 2851,612,79
U.S. House,2,James R. Langevin,D,Providence 2852,206,12
U.S. House,2,James R. Langevin,D,Providence 2853,186,9
U.S. House,2,James R. Langevin,D,Providence 2854,1230,77
U.S. House,2,James R. Langevin,D,Providence 2855,1070,48
U.S. House,2,James R. Langevin,D,Providence 2856,57,6
U.S. House,2,James R. Langevin,D,Providence 2857,77,4
U.S. House,2,James R. Langevin,D,Providence 2858,238,11
U.S. House,2,James R. Langevin,D,Providence 2859,97,8
U.S. House,2,James R. Langevin,D,Providence 2860,119,5
U.S. House,2,James R. Langevin,D,Providence 2861,792,39
U.S. House,2,James R. Langevin,D,Providence 2862,842,63
U.S. House,2,James R. Langevin,D,Providence 2863,493,22
U.S. House,2,James R. Langevin,D,Providence 2864,242,9
U.S. House,2,James R. Langevin,D,Providence 2865,192,6
U.S. House,2,James R. Langevin,D,Providence 2866,595,37
U.S. House,2,James R. Langevin,D,Providence 2867,60,2
U.S. House,2,James R. Langevin,D,Providence 2868,728,41
U.S. House,2,James R. Langevin,D,Providence 2869,104,0
U.S. House,2,James R. Langevin,D,Providence 2870,654,19
U.S. House,2,James R. Langevin,D,Providence 2871,377,10
U.S. House,2,James R. Langevin,D,Providence 2872,42,2
U.S. House,2,James R. Langevin,D,Providence 2873,80,7
U.S. House,2,James R. Langevin,D,Providence 2874,732,28
U.S. House,2,James R. Langevin,D,Providence 2875,809,32
U.S. House,2,James R. Langevin,D,Providence 2876,487,16
U.S. House,2,James R. Langevin,D,Providence 2877,285,11
U.S. House,2,James R. Langevin,D,Providence 2878,38,1
U.S. House,2,James R. Langevin,D,Providence Limited 2,0,0
U.S. House,2,James R. Langevin,D,Richmond 2901,940,71
U.S. House,2,James R. Langevin,D,Richmond 2902,849,54
U.S. House,2,James R. Langevin,D,Richmond Limited,0,0
U.S. House,2,James R. Langevin,D,Scituate 3001,831,64
U.S. House,2,James R. Langevin,D,Scituate 3002,873,54
U.S. House,2,James R. Langevin,D,Scituate 3003,882,63
U.S. House,2,James R. Langevin,D,Scituate Limited,1,1
U.S. House,2,James R. Langevin,D,South Kingstown 3201,296,38
U.S. House,2,James R. Langevin,D,South Kingstown 3202,827,183
U.S. House,2,James R. Langevin,D,South Kingstown 3203,839,116
U.S. House,2,James R. Langevin,D,South Kingstown 3204,787,92
U.S. House,2,James R. Langevin,D,South Kingstown 3205,938,107
U.S. House,2,James R. Langevin,D,South Kingstown 3206,578,81
U.S. House,2,James R. Langevin,D,South Kingstown 3207,1028,145
U.S. House,2,James R. Langevin,D,South Kingstown 3208,990,123
U.S. House,2,James R. Langevin,D,South Kingstown 3209,383,43
U.S. House,2,James R. Langevin,D,South Kingstown 3210,611,96
U.S. House,2,James R. Langevin,D,South Kingstown Limited,3,0
U.S. House,2,James R. Langevin,D,Warwick 3501,1142,67
U.S. House,2,James R. Langevin,D,Warwick 3502,1087,61
U.S. House,2,James R. Langevin,D,Warwick 3503,562,35
U.S. House,2,James R. Langevin,D,Warwick 3504,941,39
U.S. House,2,James R. Langevin,D,Warwick 3505,424,25
U.S. House,2,James R. Langevin,D,Warwick 3506,359,14
U.S. House,2,James R. Langevin,D,Warwick 3507,186,23
U.S. House,2,James R. Langevin,D,Warwick 3508,909,52
U.S. House,2,James R. Langevin,D,Warwick 3509,202,24
U.S. House,2,James R. Langevin,D,Warwick 3510,595,39
U.S. House,2,James R. Langevin,D,Warwick 3511,934,119
U.S. House,2,James R. Langevin,D,Warwick 3512,652,30
U.S. House,2,James R. Langevin,D,Warwick 3513,898,73
U.S. House,2,James R. Langevin,D,Warwick 3514,1125,61
U.S. House,2,James R. Langevin,D,Warwick 3515,1084,54
U.S. House,2,James R. Langevin,D,Warwick 3516,307,15
U.S. House,2,James R. Langevin,D,Warwick 3517,343,16
U.S. House,2,James R. Langevin,D,Warwick 3518,1065,75
U.S. House,2,James R. Langevin,D,Warwick 3519,1066,63
U.S. House,2,James R. Langevin,D,Warwick 3520,843,38
U.S. House,2,James R. Langevin,D,Warwick 3521,783,64
U.S. House,2,James R. Langevin,D,Warwick 3522,631,16
U.S. House,2,James R. Langevin,D,Warwick 3523,1029,83
U.S. House,2,James R. Langevin,D,Warwick 3524,654,31
U.S. House,2,James R. Langevin,D,Warwick 3525,729,51
U.S. House,2,James R. Langevin,D,Warwick 3526,269,41
U.S. House,2,James R. Langevin,D,Warwick 3527,724,52
U.S. House,2,James R. Langevin,D,Warwick 3528,420,32
U.S. House,2,James R. Langevin,D,Warwick 3529,724,64
U.S. House,2,James R. Langevin,D,Warwick 3530,1018,79
U.S. House,2,James R. Langevin,D,Warwick 3531,1164,160
U.S. House,2,James R. Langevin,D,Warwick 3532,404,37
U.S. House,2,James R. Langevin,D,Warwick 3533,434,51
U.S. House,2,James R. Langevin,D,Warwick Limited,1,1
U.S. House,2,James R. Langevin,D,Westerly 3601,393,119
U.S. House,2,James R. Langevin,D,Westerly 3602,1028,333
U.S. House,2,James R. Langevin,D,Westerly 3603,1044,387
U.S. House,2,James R. Langevin,D,Westerly 3604,946,431
U.S. House,2,James R. Langevin,D,Westerly 3605,964,399
U.S. House,2,James R. Langevin,D,Westerly 3606,862,236
U.S. House,2,James R. Langevin,D,Westerly 3607,720,198
U.S. House,2,James R. Langevin,D,Westerly Limited,0,0
U.S. House,2,James R. Langevin,D,West Greenwich 3701,463,42
U.S. House,2,James R. Langevin,D,West Greenwich 3702,408,26
U.S. House,2,James R. Langevin,D,West Greenwich 3703,290,14
U.S. House,2,James R. Langevin,D,West Greenwich 3704,256,27
U.S. House,2,James R. Langevin,D,West Greenwich Limited,2,0
U.S. House,2,James R. Langevin,D,West Warwick 3801,618,34
U.S. House,2,James R. Langevin,D,West Warwick 3802,436,15
U.S. House,2,James R. Langevin,D,West Warwick 3803,301,16
U.S. House,2,James R. Langevin,D,West Warwick 3804,1148,84
U.S. House,2,James R. Langevin,D,West Warwick 3805,445,16
U.S. House,2,James R. Langevin,D,West Warwick 3806,392,16
U.S. House,2,James R. Langevin,D,West Warwick 3807,1087,72
U.S. House,2,James R. Langevin,D,West Warwick 3808,918,36
U.S. House,2,James R. Langevin,D,West Warwick 3809,719,45
U.S. House,2,James R. Langevin,D,West Warwick 3810,558,16
U.S. House,2,James R. Langevin,D,West Warwick Limited,1,0
U.S. House,2,James R. Langevin,D,Federal Precinct #2,202,202
U.S. House,2,Salvatore G. Caiozzo,I,Burrillville 0301,37,2
U.S. House,2,Salvatore G. Caiozzo,I,Burrillville 0302,34,1
U.S. House,2,Salvatore G. Caiozzo,I,Burrillville 0303,37,2
U.S. House,2,Salvatore G. Caiozzo,I,Burrillville 0304,26,0
U.S. House,2,Salvatore G. Caiozzo,I,Burrillville 0305,28,1
U.S. House,2,Salvatore G. Caiozzo,I,Burrillville 0306,26,0
U.S. House,2,Salvatore G. Caiozzo,I,Burrillville Limited,0,0
U.S. House,2,Salvatore G. Caiozzo,I,Charlestown 0501,23,2
U.S. House,2,Salvatore G. Caiozzo,I,Charlestown 0502,37,3
U.S. House,2,Salvatore G. Caiozzo,I,Charlestown 0503,31,3
U.S. House,2,Salvatore G. Caiozzo,I,Charlestown 0504,21,3
U.S. House,2,Salvatore G. Caiozzo,I,Charlestown Limited,0,0
U.S. House,2,Salvatore G. Caiozzo,I,Coventry 0601,38,0
U.S. House,2,Salvatore G. Caiozzo,I,Coventry 0602,11,2
U.S. House,2,Salvatore G. Caiozzo,I,Coventry 0603,56,1
U.S. House,2,Salvatore G. Caiozzo,I,Coventry 0604,34,3
U.S. House,2,Salvatore G. Caiozzo,I,Coventry 0605,38,3
U.S. House,2,Salvatore G. Caiozzo,I,Coventry 0606,23,1
U.S. House,2,Salvatore G. Caiozzo,I,Coventry 0607,41,1
U.S. House,2,Salvatore G. Caiozzo,I,Coventry 0608,56,2
U.S. House,2,Salvatore G. Caiozzo,I,Coventry 0609,38,2
U.S. House,2,Salvatore G. Caiozzo,I,Coventry 0610,24,2
U.S. House,2,Salvatore G. Caiozzo,I,Coventry 0611,32,3
U.S. House,2,Salvatore G. Caiozzo,I,Coventry 0612,34,1
U.S. House,2,Salvatore G. Caiozzo,I,Coventry 0613,42,2
U.S. House,2,Salvatore G. Caiozzo,I,Coventry 0614,9,2
U.S. House,2,Salvatore G. Caiozzo,I,Coventry 0615,43,1
U.S. House,2,Salvatore G. Caiozzo,I,Coventry 0616,46,1
U.S. House,2,Salvatore G. Caiozzo,I,Coventry 0617,25,2
U.S. House,2,Salvatore G. Caiozzo,I,Coventry 0618,15,1
U.S. House,2,Salvatore G. Caiozzo,I,Coventry Limited,0,0
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0701,53,2
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0702,53,5
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0703,55,3
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0704,17,1
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0705,20,0
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0706,75,7
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0707,68,9
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0708,76,0
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0709,100,20
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0710,72,9
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0711,58,1
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0712,64,13
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0713,51,4
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0714,21,3
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0715,31,1
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0716,74,7
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0717,22,0
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0718,18,2
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0719,58,4
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0720,23,1
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0721,57,2
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0722,31,1
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0723,45,5
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0724,37,8
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0725,66,6
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0726,40,3
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0727,19,0
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0728,0,0
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0730,90,6
U.S. House,2,Salvatore G. Caiozzo,I,Cranston 0731,87,8
U.S. House,2,Salvatore G. Caiozzo,I,Cranston Limited,0,0
U.S. House,2,Salvatore G. Caiozzo,I,East Greenwich 0901,8,1
U.S. House,2,Salvatore G. Caiozzo,I,East Greenwich 0902,45,7
U.S. House,2,Salvatore G. Caiozzo,I,East Greenwich 0903,45,6
U.S. House,2,Salvatore G. Caiozzo,I,East Greenwich 0904,48,8
U.S. House,2,Salvatore G. Caiozzo,I,East Greenwich 0905,60,9
U.S. House,2,Salvatore G. Caiozzo,I,East Greenwich Limited,0,0
U.S. House,2,Salvatore G. Caiozzo,I,Exeter 1101,25,2
U.S. House,2,Salvatore G. Caiozzo,I,Exeter 1102,32,2
U.S. House,2,Salvatore G. Caiozzo,I,Exeter 1103,31,4
U.S. House,2,Salvatore G. Caiozzo,I,Exeter Limited,0,0
U.S. House,2,Salvatore G. Caiozzo,I,Foster 1201,49,2
U.S. House,2,Salvatore G. Caiozzo,I,Foster 1202,43,2
U.S. House,2,Salvatore G. Caiozzo,I,Foster Limited,0,0
U.S. House,2,Salvatore G. Caiozzo,I,Glocester 1301,62,2
U.S. House,2,Salvatore G. Caiozzo,I,Glocester 1302,66,1
U.S. House,2,Salvatore G. Caiozzo,I,Glocester 1303,16,0
U.S. House,2,Salvatore G. Caiozzo,I,Glocester 1304,45,1
U.S. House,2,Salvatore G. Caiozzo,I,Glocester Limited,0,0
U.S. House,2,Salvatore G. Caiozzo,I,Hopkinton 1401,67,7
U.S. House,2,Salvatore G. Caiozzo,I,Hopkinton 1402,47,3
U.S. House,2,Salvatore G. Caiozzo,I,Hopkinton 1403,24,1
U.S. House,2,Salvatore G. Caiozzo,I,Hopkinton Limited,0,0
U.S. House,2,Salvatore G. Caiozzo,I,Johnston 1601,73,4
U.S. House,2,Salvatore G. Caiozzo,I,Johnston 1602,82,4
U.S. House,2,Salvatore G. Caiozzo,I,Johnston 1603,79,8
U.S. House,2,Salvatore G. Caiozzo,I,Johnston 1604,95,13
U.S. House,2,Salvatore G. Caiozzo,I,Johnston 1605,59,2
U.S. House,2,Salvatore G. Caiozzo,I,Johnston 1606,8,0
U.S. House,2,Salvatore G. Caiozzo,I,Johnston 1607,20,2
